state,year,month,unemployment_rate
North Dakota,2023,2,2.6
North Dakota,2023,3,2.5
North Dakota,2023,4,2.1
North Dakota,2023,5,1.8
North Dakota,2023,6,2.3
North Dakota,2023,7,1.8
North Dakota,2023,8,1.8
North Dakota,2023,9,1.6
North Dakota,2023,10,1.6
North Dakota,2023,11,1.7
North Dakota,2023,12,2.0
North Dakota,2024,1,2.7
North Dakota,2024,2,2.9
North Dakota,2024,3,2.8
North Dakota,2024,4,2.4
North Dakota,2024,5,2.1
North Dakota,2024,6,2.8
North Dakota,2024,7,2.7
North Dakota,2024,8,2.4
North Dakota,2024,9,1.9
North Dakota,2024,10,1.9
North Dakota,2024,11,2.2
North Dakota,2024,12,2.5
North Dakota,2025,1,3.1
North Dakota,2025,2,3.2
North Dakota,2025,3,3.1
North Dakota,2025,4,2.5
North Dakota,2025,5,2.1
North Dakota,2025,6,2.7
North Dakota,2025,7,2.6
North Dakota,2025,8,2.5
North Dakota,2025,9,2.2
North Dakota,2025,10,2.25
North Dakota,2025,11,2.3
North Dakota,2025,12,2.5
Ohio,2016,1,5.7
Ohio,2016,2,5.6
Ohio,2016,3,5.3
Ohio,2016,4,4.8
Ohio,2016,5,4.6
Ohio,2016,6,5.1
Ohio,2016,7,5.0
Ohio,2016,8,4.9
Ohio,2016,9,5.1
Ohio,2016,10,4.8
Ohio,2016,11,4.6
Ohio,2016,12,5.0
Ohio,2017,1,6.0
Ohio,2017,2,5.9
Ohio,2017,3,5.3
Ohio,2017,4,4.6
Ohio,2017,5,4.7
Ohio,2017,6,5.2
Ohio,2017,7,5.2
Ohio,2017,8,4.9
Ohio,2017,9,4.6
Ohio,2017,10,4.3
Ohio,2017,11,4.2
Ohio,2017,12,4.4
Ohio,2018,1,5.2
Ohio,2018,2,5.1
Ohio,2018,3,4.7
Ohio,2018,4,4.3
Ohio,2018,5,4.1
Ohio,2018,6,5.0
Ohio,2018,7,4.6
Ohio,2018,8,4.3
Ohio,2018,9,4.0
Ohio,2018,10,4.0
Ohio,2018,11,3.9
Ohio,2018,12,4.4
Ohio,2019,1,5.1
Ohio,2019,2,4.6
Ohio,2019,3,4.3
Ohio,2019,4,3.6
Ohio,2019,5,3.7
Ohio,2019,6,4.3
Ohio,2019,7,4.5
Ohio,2019,8,4.1
Ohio,2019,9,3.9
Ohio,2019,10,3.7
Ohio,2019,11,3.7
Ohio,2019,12,3.9
Ohio,2020,1,4.9
Ohio,2020,2,4.6
Ohio,2020,3,5.4
Ohio,2020,4,15.9
Ohio,2020,5,13.6
Ohio,2020,6,11.4
Ohio,2020,7,10.1
Ohio,2020,8,7.9
Ohio,2020,9,7.5
Ohio,2020,10,6.1
Ohio,2020,11,5.5
Ohio,2020,12,5.9
Ohio,2021,1,6.9
Ohio,2021,2,6.7
Ohio,2021,3,6.3
Ohio,2021,4,5.9
Ohio,2021,5,5.4
Ohio,2021,6,6.1
Ohio,2021,7,5.5
Ohio,2021,8,4.9
Ohio,2021,9,4.4
Ohio,2021,10,3.9
Ohio,2021,11,3.6
Ohio,2021,12,3.5
Ohio,2022,1,4.7
Ohio,2022,2,4.6
Ohio,2022,3,4.2
Ohio,2022,4,3.7
Ohio,2022,5,3.6
Ohio,2022,6,4.4
Ohio,2022,7,4.3
Ohio,2022,8,4.2
Ohio,2022,9,3.8
Ohio,2022,10,3.7
Ohio,2022,11,3.4
Ohio,2022,12,3.5
Ohio,2023,1,4.2
Ohio,2023,2,4.2
Ohio,2023,3,3.9
Ohio,2023,4,3.1
Ohio,2023,5,3.3
Ohio,2023,6,3.8
Ohio,2023,7,3.7
Ohio,2023,8,3.7
Ohio,2023,9,3.6
Ohio,2023,10,3.5
Ohio,2023,11,3.3
Ohio,2023,12,3.5
Ohio,2024,1,4.4
Ohio,2024,2,4.5
Ohio,2024,3,4.4
Ohio,2024,4,3.9
Ohio,2024,5,4.1
Ohio,2024,6,4.7
Ohio,2024,7,4.7
Ohio,2024,8,4.3
Ohio,2024,9,4.1
Ohio,2024,10,3.9
Ohio,2024,11,4.2
Ohio,2024,12,4.2
Ohio,2025,1,5.3
Ohio,2025,2,5.4
Ohio,2025,3,5.2
Ohio,2025,4,4.9
Ohio,2025,5,4.7
Ohio,2025,6,5.1
Ohio,2025,7,5.5
Ohio,2025,8,4.9
Ohio,2025,9,4.1
Ohio,2025,10,4.0
Ohio,2025,11,3.9
Ohio,2025,12,4.0
Oklahoma,2016,1,4.6
Oklahoma,2016,2,4.8
Oklahoma,2016,3,4.6
Oklahoma,2016,4,4.3
Oklahoma,2016,5,4.6
Oklahoma,2016,6,5.1
Oklahoma,2016,7,4.9
Oklahoma,2016,8,4.9
Oklahoma,2016,9,4.7
Oklahoma,2016,10,4.5
Oklahoma,2016,11,4.3
Oklahoma,2016,12,4.3
Oklahoma,2017,1,4.7
Oklahoma,2017,2,4.6
Oklahoma,2017,3,4.1
Oklahoma,2017,4,3.7
Oklahoma,2017,5,4.1
Oklahoma,2017,6,4.3
Oklahoma,2017,7,4.1
Oklahoma,2017,8,4.1
Oklahoma,2017,9,3.8
Oklahoma,2017,10,3.7
Oklahoma,2017,11,3.6
Oklahoma,2017,12,3.6
Oklahoma,2018,1,4.0
Oklahoma,2018,2,3.9
Oklahoma,2018,3,3.5
Oklahoma,2018,4,3.1
Oklahoma,2018,5,3.2
Oklahoma,2018,6,3.5
Oklahoma,2018,7,3.2
Oklahoma,2018,8,3.1
Oklahoma,2018,9,2.8
Oklahoma,2018,10,3.0
Oklahoma,2018,11,2.9
Oklahoma,2018,12,3.0
Oklahoma,2019,1,3.8
Oklahoma,2019,2,3.4
Oklahoma,2019,3,3.1
Oklahoma,2019,4,2.6
Oklahoma,2019,5,3.0
Oklahoma,2019,6,3.4
Oklahoma,2019,7,3.3
Oklahoma,2019,8,3.2
Oklahoma,2019,9,2.9
Oklahoma,2019,10,3.1
Oklahoma,2019,11,3.0
Oklahoma,2019,12,2.8
Oklahoma,2020,1,3.3
Oklahoma,2020,2,3.2
Oklahoma,2020,3,3.6
Oklahoma,2020,4,12.1
Oklahoma,2020,5,10.0
Oklahoma,2020,6,8.5
Oklahoma,2020,7,7.6
Oklahoma,2020,8,6.1
Oklahoma,2020,9,5.8
Oklahoma,2020,10,5.2
Oklahoma,2020,11,5.1
Oklahoma,2020,12,5.1
Oklahoma,2021,1,5.3
Oklahoma,2021,2,5.2
Oklahoma,2021,3,4.4
Oklahoma,2021,4,4.6
Oklahoma,2021,5,4.4
Oklahoma,2021,6,4.9
Oklahoma,2021,7,4.2
Oklahoma,2021,8,3.7
Oklahoma,2021,9,3.1
Oklahoma,2021,10,3.0
Oklahoma,2021,11,2.7
Oklahoma,2021,12,2.5
Oklahoma,2022,1,3.3
Oklahoma,2022,2,3.2
Oklahoma,2022,3,2.9
Oklahoma,2022,4,2.6
Oklahoma,2022,5,3.0
Oklahoma,2022,6,3.4
Oklahoma,2022,7,3.2
Oklahoma,2022,8,3.3
Oklahoma,2022,9,3.0
Oklahoma,2022,10,3.1
Oklahoma,2022,11,2.9
Oklahoma,2022,12,2.7
Oklahoma,2023,1,3.2
Oklahoma,2023,2,3.3
Oklahoma,2023,3,2.9
Oklahoma,2023,4,2.5
Oklahoma,2023,5,3.1
Oklahoma,2023,6,3.3
Oklahoma,2023,7,3.2
Oklahoma,2023,8,3.4
Oklahoma,2023,9,3.4
Oklahoma,2023,10,3.4
Oklahoma,2023,11,3.2
Oklahoma,2023,12,3.2
Oklahoma,2024,1,3.6
Oklahoma,2024,2,3.7
Oklahoma,2024,3,3.2
Oklahoma,2024,4,2.8
Oklahoma,2024,5,3.3
Oklahoma,2024,6,3.6
Oklahoma,2024,7,3.6
Oklahoma,2024,8,3.4
Oklahoma,2024,9,3.1
Oklahoma,2024,10,3.2
Oklahoma,2024,11,3.2
Oklahoma,2024,12,3.0
Oklahoma,2025,1,3.5
Oklahoma,2025,2,3.6
Oklahoma,2025,3,3.1
Oklahoma,2025,4,2.5
Oklahoma,2025,5,2.9
Oklahoma,2025,6,3.4
Oklahoma,2025,7,3.2
Oklahoma,2025,8,3.4
Oklahoma,2025,9,3.5
Oklahoma,2025,10,3.7
Oklahoma,2025,11,3.9
Oklahoma,2025,12,3.8
Oregon,2016,1,5.4
Oregon,2016,2,5.3
Oregon,2016,3,5.3
Oregon,2016,4,4.8
Oregon,2016,5,4.5
Oregon,2016,6,5.2
Oregon,2016,7,5.3
Oregon,2016,8,4.9
Oregon,2016,9,4.4
Oregon,2016,10,4.2
Oregon,2016,11,3.9
Oregon,2016,12,4.0
Oregon,2017,1,4.7
Oregon,2017,2,4.3
Oregon,2017,3,4.3
Oregon,2017,4,3.7
Oregon,2017,5,3.6
Oregon,2017,6,4.1
Oregon,2017,7,4.4
Oregon,2017,8,4.4
Oregon,2017,9,3.9
Oregon,2017,10,3.7
Oregon,2017,11,3.6
Oregon,2017,12,3.9
Oregon,2018,1,4.7
Oregon,2018,2,4.5
Oregon,2018,3,4.4
Oregon,2018,4,3.8
Oregon,2018,5,3.4
Oregon,2018,6,4.0
Oregon,2018,7,4.2
Oregon,2018,8,4.0
Oregon,2018,9,3.7
Oregon,2018,10,3.8
Oregon,2018,11,3.7
Oregon,2018,12,4.1
Oregon,2019,1,4.9
Oregon,2019,2,4.4
Oregon,2019,3,4.5
Oregon,2019,4,3.7
Oregon,2019,5,3.3
Oregon,2019,6,3.8
Oregon,2019,7,4.1
Oregon,2019,8,3.9
Oregon,2019,9,3.2
Oregon,2019,10,2.9
Oregon,2019,11,2.8
Oregon,2019,12,3.0
Oregon,2020,1,4.1
Oregon,2020,2,3.8
Oregon,2020,3,4.6
Oregon,2020,4,13.3
Oregon,2020,5,11.7
Oregon,2020,6,10.1
Oregon,2020,7,9.7
Oregon,2020,8,7.7
Oregon,2020,9,7.3
Oregon,2020,10,6.2
Oregon,2020,11,5.9
Oregon,2020,12,6.4
Oregon,2021,1,7.1
Oregon,2021,2,6.7
Oregon,2021,3,6.6
Oregon,2021,4,5.8
Oregon,2021,5,5.3
Oregon,2021,6,5.5
Oregon,2021,7,5.2
Oregon,2021,8,4.8
Oregon,2021,9,4.2
Oregon,2021,10,3.7
Oregon,2021,11,3.6
Oregon,2021,12,3.7
Oregon,2022,1,4.6
Oregon,2022,2,4.2
Oregon,2022,3,4.1
Oregon,2022,4,3.5
Oregon,2022,5,3.3
Oregon,2022,6,3.9
Oregon,2022,7,4.1
Oregon,2022,8,4.2
Oregon,2022,9,3.8
Oregon,2022,10,3.8
Oregon,2022,11,3.9
Oregon,2022,12,3.9
Oregon,2023,1,4.5
Oregon,2023,2,4.1
Oregon,2023,3,3.8
Oregon,2023,4,3.1
Oregon,2023,5,3.3
Oregon,2023,6,3.7
Oregon,2023,7,3.9
Oregon,2023,8,3.9
Oregon,2023,9,3.6
Oregon,2023,10,3.6
Oregon,2023,11,3.6
Oregon,2023,12,4.0
Oregon,2024,1,4.7
Oregon,2024,2,4.6
Oregon,2024,3,4.4
Oregon,2024,4,3.7
Oregon,2024,5,3.6
Oregon,2024,6,4.0
Oregon,2024,7,4.6
Oregon,2024,8,4.4
Oregon,2024,9,3.9
Oregon,2024,10,3.9
Oregon,2024,11,4.0
Oregon,2024,12,4.3
Oregon,2025,1,5.3
Oregon,2025,2,5.2
Oregon,2025,3,5.2
Oregon,2025,4,4.1
Oregon,2025,5,4.5
Oregon,2025,6,5.1
Oregon,2025,7,5.4
Oregon,2025,8,5.5
Oregon,2025,9,5.3
Oregon,2025,10,5.1
Oregon,2025,11,4.9
Oregon,2025,12,5.1
Pennsylvania,2016,1,5.7
Pennsylvania,2016,2,5.8
Pennsylvania,2016,3,5.6
Pennsylvania,2016,4,5.0
Pennsylvania,2016,5,5.1
Pennsylvania,2016,6,5.5
Pennsylvania,2016,7,5.8
Pennsylvania,2016,8,5.8
Pennsylvania,2016,9,5.1
Pennsylvania,2016,10,5.0
Pennsylvania,2016,11,4.7
Pennsylvania,2016,12,4.8
Pennsylvania,2017,1,5.7
Pennsylvania,2017,2,5.6
Pennsylvania,2017,3,5.2
Pennsylvania,2017,4,4.6
Pennsylvania,2017,5,4.7
Pennsylvania,2017,6,5.0
Pennsylvania,2017,7,5.4
Pennsylvania,2017,8,5.5
Pennsylvania,2017,9,4.5
Pennsylvania,2017,10,4.4
Pennsylvania,2017,11,4.5
Pennsylvania,2017,12,4.5
Pennsylvania,2018,1,5.2
Pennsylvania,2018,2,5.2
Pennsylvania,2018,3,4.7
Pennsylvania,2018,4,4.1
Pennsylvania,2018,5,4.0
Pennsylvania,2018,6,4.6
Pennsylvania,2018,7,4.8
Pennsylvania,2018,8,4.8
Pennsylvania,2018,9,3.9
Pennsylvania,2018,10,3.9
Pennsylvania,2018,11,3.7
Pennsylvania,2018,12,4.0
Pennsylvania,2019,1,4.8
Pennsylvania,2019,2,4.7
Pennsylvania,2019,3,4.5
Pennsylvania,2019,4,3.7
Pennsylvania,2019,5,4.0
Pennsylvania,2019,6,4.4
Pennsylvania,2019,7,4.8
Pennsylvania,2019,8,4.9
Pennsylvania,2019,9,3.9
Pennsylvania,2019,10,4.0
Pennsylvania,2019,11,3.9
Pennsylvania,2019,12,4.1
Pennsylvania,2020,1,4.7
Pennsylvania,2020,2,4.6
Pennsylvania,2020,3,5.3
Pennsylvania,2020,4,15.1
Pennsylvania,2020,5,13.0
Pennsylvania,2020,6,11.9
Pennsylvania,2020,7,11.2
Pennsylvania,2020,8,9.4
Pennsylvania,2020,9,8.5
Pennsylvania,2020,10,7.4
Pennsylvania,2020,11,7.3
Pennsylvania,2020,12,7.8
Pennsylvania,2021,1,7.5
Pennsylvania,2021,2,7.3
Pennsylvania,2021,3,6.6
Pennsylvania,2021,4,6.2
Pennsylvania,2021,5,6.1
Pennsylvania,2021,6,6.6
Pennsylvania,2021,7,6.4
Pennsylvania,2021,8,6.3
Pennsylvania,2021,9,4.9
Pennsylvania,2021,10,4.8
Pennsylvania,2021,11,4.1
Pennsylvania,2021,12,3.7
Pennsylvania,2022,1,4.8
Pennsylvania,2022,2,4.6
Pennsylvania,2022,3,4.2
Pennsylvania,2022,4,3.8
Pennsylvania,2022,5,4.0
Pennsylvania,2022,6,4.5
Pennsylvania,2022,7,4.6
Pennsylvania,2022,8,5.0
Pennsylvania,2022,9,3.6
Pennsylvania,2022,10,3.7
Pennsylvania,2022,11,3.6
Pennsylvania,2022,12,3.4
Pennsylvania,2023,1,4.1
Pennsylvania,2023,2,4.3
Pennsylvania,2023,3,3.7
Pennsylvania,2023,4,3.1
Pennsylvania,2023,5,3.4
Pennsylvania,2023,6,3.8
Pennsylvania,2023,7,3.9
Pennsylvania,2023,8,4.4
Pennsylvania,2023,9,3.3
Pennsylvania,2023,10,3.4
Pennsylvania,2023,11,3.2
Pennsylvania,2023,12,3.3
Pennsylvania,2024,1,3.8
Pennsylvania,2024,2,4.0
Pennsylvania,2024,3,3.6
Pennsylvania,2024,4,3.1
Pennsylvania,2024,5,3.3
Pennsylvania,2024,6,3.9
Pennsylvania,2024,7,4.2
Pennsylvania,2024,8,4.5
Pennsylvania,2024,9,3.2
Pennsylvania,2024,10,3.4
Pennsylvania,2024,11,3.3
Pennsylvania,2024,12,3.3
Pennsylvania,2025,1,4.3
Pennsylvania,2025,2,4.2
Pennsylvania,2025,3,3.9
Pennsylvania,2025,4,3.5
Pennsylvania,2025,5,3.8
Pennsylvania,2025,6,4.3
Pennsylvania,2025,7,4.6
Pennsylvania,2025,8,4.8
Pennsylvania,2025,9,4.2
Pennsylvania,2025,10,4.0
Pennsylvania,2025,11,3.8
Pennsylvania,2025,12,3.7
Rhode Island,2016,1,6.3
Rhode Island,2016,2,6.3
Rhode Island,2016,3,5.8
Rhode Island,2016,4,5.0
Rhode Island,2016,5,5.1
Rhode Island,2016,6,5.1
Rhode Island,2016,7,5.4
Rhode Island,2016,8,5.6
Rhode Island,2016,9,4.8
Rhode Island,2016,10,4.5
Rhode Island,2016,11,4.5
Rhode Island,2016,12,4.4
Rhode Island,2017,1,5.5
Rhode Island,2017,2,5.4
Rhode Island,2017,3,4.7
Rhode Island,2017,4,4.1
Rhode Island,2017,5,4.1
Rhode Island,2017,6,4.2
Rhode Island,2017,7,4.6
Rhode Island,2017,8,4.7
Rhode Island,2017,9,4.0
Rhode Island,2017,10,4.0
Rhode Island,2017,11,4.4
Rhode Island,2017,12,4.1
Rhode Island,2018,1,5.2
Rhode Island,2018,2,5.3
Rhode Island,2018,3,4.6
Rhode Island,2018,4,3.8
Rhode Island,2018,5,3.7
Rhode Island,2018,6,3.8
Rhode Island,2018,7,4.0
Rhode Island,2018,8,4.2
Rhode Island,2018,9,3.4
Rhode Island,2018,10,3.2
Rhode Island,2018,11,3.6
Rhode Island,2018,12,3.6
Rhode Island,2019,1,4.7
Rhode Island,2019,2,4.4
Rhode Island,2019,3,3.9
Rhode Island,2019,4,3.1
Rhode Island,2019,5,3.4
Rhode Island,2019,6,3.3
Rhode Island,2019,7,3.6
Rhode Island,2019,8,3.9
Rhode Island,2019,9,3.0
Rhode Island,2019,10,2.8
Rhode Island,2019,11,3.1
Rhode Island,2019,12,3.0
Rhode Island,2020,1,4.1
Rhode Island,2020,2,4.1
Rhode Island,2020,3,4.7
Rhode Island,2020,4,17.5
Rhode Island,2020,5,15.9
Rhode Island,2020,6,12.8
Rhode Island,2020,7,12.1
Rhode Island,2020,8,10.7
Rhode Island,2020,9,9.5
Rhode Island,2020,10,6.2
Rhode Island,2020,11,6.5
Rhode Island,2020,12,6.9
Rhode Island,2021,1,7.6
Rhode Island,2021,2,7.3
Rhode Island,2021,3,6.2
Rhode Island,2021,4,5.7
Rhode Island,2021,5,6.0
Rhode Island,2021,6,6.4
Rhode Island,2021,7,6.1
Rhode Island,2021,8,6.1
Rhode Island,2021,9,4.6
Rhode Island,2021,10,4.1
Rhode Island,2021,11,3.8
Rhode Island,2021,12,3.2
Rhode Island,2022,1,4.3
Rhode Island,2022,2,4.2
Rhode Island,2022,3,3.3
Rhode Island,2022,4,2.8
Rhode Island,2022,5,3.0
Rhode Island,2022,6,3.0
Rhode Island,2022,7,3.3
Rhode Island,2022,8,4.0
Rhode Island,2022,9,2.9
Rhode Island,2022,10,2.9
Rhode Island,2022,11,2.9
Rhode Island,2022,12,2.3
Rhode Island,2023,1,3.5
Rhode Island,2023,2,3.8
Rhode Island,2023,3,3.1
Rhode Island,2023,4,2.3
Rhode Island,2023,5,2.5
Rhode Island,2023,6,2.5
Rhode Island,2023,7,2.6
Rhode Island,2023,8,3.3
Rhode Island,2023,9,2.6
Rhode Island,2023,10,3.0
Rhode Island,2023,11,3.3
Rhode Island,2023,12,3.4
Rhode Island,2024,1,4.6
Rhode Island,2024,2,5.0
Rhode Island,2024,3,4.3
Rhode Island,2024,4,3.7
Rhode Island,2024,5,4.1
Rhode Island,2024,6,4.1
Rhode Island,2024,7,4.7
Rhode Island,2024,8,5.0
Rhode Island,2024,9,3.9
Rhode Island,2024,10,4.1
Rhode Island,2024,11,4.5
Rhode Island,2024,12,4.2
Rhode Island,2025,1,5.4
Rhode Island,2025,2,6.2
Rhode Island,2025,3,5.2
Rhode Island,2025,4,4.4
Rhode Island,2025,5,4.5
Rhode Island,2025,6,4.3
Rhode Island,2025,7,4.7
Rhode Island,2025,8,4.5
Rhode Island,2025,9,3.7
Rhode Island,2025,10,4.0
Rhode Island,2025,11,4.3
Rhode Island,2025,12,4.4
South Carolina,2016,1,5.7
South Carolina,2016,2,5.5
South Carolina,2016,3,5.3
South Carolina,2016,4,4.6
South Carolina,2016,5,4.5
South Carolina,2016,6,5.2
South Carolina,2016,7,5.1
South Carolina,2016,8,5.0
South Carolina,2016,9,4.5
South Carolina,2016,10,4.5
South Carolina,2016,11,4.2
South Carolina,2016,12,4.4
South Carolina,2017,1,5.0
South Carolina,2017,2,4.7
South Carolina,2017,3,4.1
South Carolina,2017,4,3.5
South Carolina,2017,5,3.7
South Carolina,2017,6,4.4
South Carolina,2017,7,4.5
South Carolina,2017,8,4.4
South Carolina,2017,9,3.9
South Carolina,2017,10,4.0
South Carolina,2017,11,4.0
South Carolina,2017,12,4.1
South Carolina,2018,1,4.4
South Carolina,2018,2,4.1
South Carolina,2018,3,3.4
South Carolina,2018,4,2.5
South Carolina,2018,5,2.8
South Carolina,2018,6,3.6
South Carolina,2018,7,3.6
South Carolina,2018,8,3.5
South Carolina,2018,9,3.0
South Carolina,2018,10,3.2
South Carolina,2018,11,3.0
South Carolina,2018,12,3.2
South Carolina,2019,1,3.7
South Carolina,2019,2,3.5
South Carolina,2019,3,3.3
South Carolina,2019,4,2.6
South Carolina,2019,5,2.7
South Carolina,2019,6,3.0
South Carolina,2019,7,2.8
South Carolina,2019,8,2.5
South Carolina,2019,9,1.9
South Carolina,2019,10,2.4
South Carolina,2019,11,2.4
South Carolina,2019,12,2.6
South Carolina,2020,1,3.1
South Carolina,2020,2,3.2
South Carolina,2020,3,3.4
South Carolina,2020,4,11.0
South Carolina,2020,5,9.2
South Carolina,2020,6,8.0
South Carolina,2020,7,7.4
South Carolina,2020,8,6.1
South Carolina,2020,9,5.7
South Carolina,2020,10,5.1
South Carolina,2020,11,4.9
South Carolina,2020,12,5.0
South Carolina,2021,1,5.0
South Carolina,2021,2,4.8
South Carolina,2021,3,4.3
South Carolina,2021,4,3.7
South Carolina,2021,5,3.6
South Carolina,2021,6,4.5
South Carolina,2021,7,4.2
South Carolina,2021,8,4.0
South Carolina,2021,9,3.3
South Carolina,2021,10,3.3
South Carolina,2021,11,3.2
South Carolina,2021,12,3.1
South Carolina,2022,1,3.8
South Carolina,2022,2,3.8
South Carolina,2022,3,3.2
South Carolina,2022,4,2.6
South Carolina,2022,5,2.9
South Carolina,2022,6,3.5
South Carolina,2022,7,3.3
South Carolina,2022,8,3.4
South Carolina,2022,9,3.0
South Carolina,2022,10,3.3
South Carolina,2022,11,2.9
South Carolina,2022,12,2.9
South Carolina,2023,1,3.4
South Carolina,2023,2,3.5
South Carolina,2023,3,3.0
South Carolina,2023,4,2.2
South Carolina,2023,5,2.7
South Carolina,2023,6,3.2
South Carolina,2023,7,3.0
South Carolina,2023,8,2.8
South Carolina,2023,9,2.8
South Carolina,2023,10,3.2
South Carolina,2023,11,3.1
South Carolina,2023,12,3.2
South Carolina,2024,1,3.7
South Carolina,2024,2,4.0
South Carolina,2024,3,3.7
South Carolina,2024,4,3.2
South Carolina,2024,5,3.8
South Carolina,2024,6,4.7
South Carolina,2024,7,4.9
South Carolina,2024,8,4.9
South Carolina,2024,9,4.2
South Carolina,2024,10,4.4
South Carolina,2024,11,4.2
South Carolina,2024,12,4.0
South Carolina,2025,1,4.3
South Carolina,2025,2,4.5
South Carolina,2025,3,4.1
South Carolina,2025,4,3.8
South Carolina,2025,5,3.7
South Carolina,2025,6,4.4
South Carolina,2025,7,4.7
South Carolina,2025,8,4.9
South Carolina,2025,9,4.5
South Carolina,2025,10,4.75
South Carolina,2025,11,5.0
South Carolina,2025,12,4.9
South Dakota,2016,1,3.2
South Dakota,2016,2,3.4
South Dakota,2016,3,3.1
South Dakota,2016,4,2.9
South Dakota,2016,5,2.7
South Dakota,2016,6,3.0
South Dakota,2016,7,2.8
South Dakota,2016,8,3.1
South Dakota,2016,9,2.7
South Dakota,2016,10,2.8
South Dakota,2016,11,2.9
South Dakota,2016,12,3.4
South Dakota,2017,1,3.5
South Dakota,2017,2,3.7
South Dakota,2017,3,3.1
South Dakota,2017,4,3.0
South Dakota,2017,5,2.9
South Dakota,2017,6,2.9
South Dakota,2017,7,2.8
South Dakota,2017,8,3.1
South Dakota,2017,9,2.6
South Dakota,2017,10,2.5
South Dakota,2017,11,2.8
South Dakota,2017,12,3.3
South Dakota,2018,1,3.2
South Dakota,2018,2,3.5
South Dakota,2018,3,3.0
South Dakota,2018,4,3.0
South Dakota,2018,5,2.5
South Dakota,2018,6,2.8
South Dakota,2018,7,2.5
South Dakota,2018,8,2.6
South Dakota,2018,9,2.2
South Dakota,2018,10,2.3
South Dakota,2018,11,2.4
South Dakota,2018,12,2.9
South Dakota,2019,1,3.2
South Dakota,2019,2,3.3
South Dakota,2019,3,3.1
South Dakota,2019,4,2.8
South Dakota,2019,5,2.6
South Dakota,2019,6,2.8
South Dakota,2019,7,2.6
South Dakota,2019,8,2.8
South Dakota,2019,9,2.2
South Dakota,2019,10,2.3
South Dakota,2019,11,2.4
South Dakota,2019,12,2.8
South Dakota,2020,1,2.7
South Dakota,2020,2,2.8
South Dakota,2020,3,3.0
South Dakota,2020,4,8.8
South Dakota,2020,5,6.7
South Dakota,2020,6,5.1
South Dakota,2020,7,4.5
South Dakota,2020,8,3.9
South Dakota,2020,9,3.2
South Dakota,2020,10,2.8
South Dakota,2020,11,2.9
South Dakota,2020,12,3.2
South Dakota,2021,1,3.1
South Dakota,2021,2,3.4
South Dakota,2021,3,2.9
South Dakota,2021,4,2.8
South Dakota,2021,5,2.6
South Dakota,2021,6,2.9
South Dakota,2021,7,2.4
South Dakota,2021,8,2.6
South Dakota,2021,9,2.0
South Dakota,2021,10,2.0
South Dakota,2021,11,1.9
South Dakota,2021,12,2.0
South Dakota,2022,1,2.2
South Dakota,2022,2,2.4
South Dakota,2022,3,2.0
South Dakota,2022,4,1.9
South Dakota,2022,5,1.8
South Dakota,2022,6,2.0
South Dakota,2022,7,1.7
South Dakota,2022,8,2.1
South Dakota,2022,9,1.5
South Dakota,2022,10,1.7
South Dakota,2022,11,1.7
South Dakota,2022,12,2.0
South Dakota,2023,1,1.9
South Dakota,2023,2,2.3
South Dakota,2023,3,1.8
South Dakota,2023,4,1.9
South Dakota,2023,5,1.8
South Dakota,2023,6,1.9
South Dakota,2023,7,1.6
South Dakota,2023,8,2.0
South Dakota,2023,9,1.5
South Dakota,2023,10,1.7
South Dakota,2023,11,1.5
South Dakota,2023,12,1.8
South Dakota,2024,1,1.9
South Dakota,2024,2,2.3
South Dakota,2024,3,1.7
South Dakota,2024,4,1.8
South Dakota,2024,5,1.7
South Dakota,2024,6,1.9
South Dakota,2024,7,1.8
South Dakota,2024,8,2.0
South Dakota,2024,9,1.5
South Dakota,2024,10,1.6
South Dakota,2024,11,1.7
South Dakota,2024,12,2.0
South Dakota,2025,1,2.1
South Dakota,2025,2,2.1
South Dakota,2025,3,1.8
South Dakota,2025,4,1.8
South Dakota,2025,5,1.8
South Dakota,2025,6,1.9
South Dakota,2025,7,1.9
South Dakota,2025,8,2.2
South Dakota,2025,9,1.8
South Dakota,2025,10,1.9500000000000002
South Dakota,2025,11,2.1
South Dakota,2025,12,2.4
Tennessee,2016,1,5.0
Tennessee,2016,2,4.8
Tennessee,2016,3,4.7
Tennessee,2016,4,4.3
Tennessee,2016,5,4.2
Tennessee,2016,6,5.2
Tennessee,2016,7,5.1
Tennessee,2016,8,4.9
Tennessee,2016,9,4.9
Tennessee,2016,10,4.7
Tennessee,2016,11,4.4
Tennessee,2016,12,4.5
Tennessee,2017,1,5.0
Tennessee,2017,2,4.5
Tennessee,2017,3,4.1
Tennessee,2017,4,3.4
Tennessee,2017,5,3.3
Tennessee,2017,6,4.1
Tennessee,2017,7,3.9
Tennessee,2017,8,3.6
Tennessee,2017,9,3.3
Tennessee,2017,10,3.3
Tennessee,2017,11,3.3
Tennessee,2017,12,3.2
Tennessee,2018,1,3.9
Tennessee,2018,2,3.6
Tennessee,2018,3,3.5
Tennessee,2018,4,3.0
Tennessee,2018,5,3.1
Tennessee,2018,6,4.1
Tennessee,2018,7,3.9
Tennessee,2018,8,3.6
Tennessee,2018,9,3.4
Tennessee,2018,10,3.4
Tennessee,2018,11,3.1
Tennessee,2018,12,3.2
Tennessee,2019,1,3.9
Tennessee,2019,2,3.4
Tennessee,2019,3,3.4
Tennessee,2019,4,2.9
Tennessee,2019,5,3.1
