state,year,month,quarterly_income
New Hampshire,2020,12,68330.0
New Hampshire,2021,1,74505.0
New Hampshire,2021,2,74505.0
New Hampshire,2021,3,74505.0
New Hampshire,2021,4,73004.0
New Hampshire,2021,5,73004.0
New Hampshire,2021,6,73004.0
New Hampshire,2021,7,73635.0
New Hampshire,2021,8,73635.0
New Hampshire,2021,9,73635.0
New Hampshire,2021,10,74805.0
New Hampshire,2021,11,74805.0
New Hampshire,2021,12,74805.0
New Hampshire,2022,1,73648.0
New Hampshire,2022,2,73648.0
New Hampshire,2022,3,73648.0
New Hampshire,2022,4,74781.0
New Hampshire,2022,5,74781.0
New Hampshire,2022,6,74781.0
New Hampshire,2022,7,75932.0
New Hampshire,2022,8,75932.0
New Hampshire,2022,9,75932.0
New Hampshire,2022,10,77060.0
New Hampshire,2022,11,77060.0
New Hampshire,2022,12,77060.0
New Hampshire,2023,1,77658.0
New Hampshire,2023,2,77658.0
New Hampshire,2023,3,77658.0
New Hampshire,2023,4,78972.0
New Hampshire,2023,5,78972.0
New Hampshire,2023,6,78972.0
New Hampshire,2023,7,79584.0
New Hampshire,2023,8,79584.0
New Hampshire,2023,9,79584.0
New Hampshire,2023,10,80801.0
New Hampshire,2023,11,80801.0
New Hampshire,2023,12,80801.0
New Hampshire,2024,1,82117.0
New Hampshire,2024,2,82117.0
New Hampshire,2024,3,82117.0
New Hampshire,2024,4,82975.0
New Hampshire,2024,5,82975.0
New Hampshire,2024,6,82975.0
New Hampshire,2024,7,83482.0
New Hampshire,2024,8,83482.0
New Hampshire,2024,9,83482.0
New Hampshire,2024,10,84241.0
New Hampshire,2024,11,84241.0
New Hampshire,2024,12,84241.0
New Hampshire,2025,1,86146.0
New Hampshire,2025,2,86146.0
New Hampshire,2025,3,86146.0
New Hampshire,2025,4,86333.0
New Hampshire,2025,5,86333.0
New Hampshire,2025,6,86333.0
New Hampshire,2025,7,87082.0
New Hampshire,2025,8,87082.0
New Hampshire,2025,9,87082.0
New Jersey,2015,1,57900.0
New Jersey,2015,2,57900.0
New Jersey,2015,3,57900.0
New Jersey,2015,4,58318.0
New Jersey,2015,5,58318.0
New Jersey,2015,6,58318.0
New Jersey,2015,7,58649.0
New Jersey,2015,8,58649.0
New Jersey,2015,9,58649.0
New Jersey,2015,10,58723.0
New Jersey,2015,11,58723.0
New Jersey,2015,12,58723.0
New Jersey,2016,1,59374.0
New Jersey,2016,2,59374.0
New Jersey,2016,3,59374.0
New Jersey,2016,4,59463.0
New Jersey,2016,5,59463.0
New Jersey,2016,6,59463.0
New Jersey,2016,7,59856.0
New Jersey,2016,8,59856.0
New Jersey,2016,9,59856.0
New Jersey,2016,10,60333.0
New Jersey,2016,11,60333.0
New Jersey,2016,12,60333.0
New Jersey,2017,1,60740.0
New Jersey,2017,2,60740.0
New Jersey,2017,3,60740.0
New Jersey,2017,4,61399.0
New Jersey,2017,5,61399.0
New Jersey,2017,6,61399.0
New Jersey,2017,7,61981.0
New Jersey,2017,8,61981.0
New Jersey,2017,9,61981.0
New Jersey,2017,10,62683.0
New Jersey,2017,11,62683.0
New Jersey,2017,12,62683.0
New Jersey,2018,1,63255.0
New Jersey,2018,2,63255.0
New Jersey,2018,3,63255.0
New Jersey,2018,4,63788.0
New Jersey,2018,5,63788.0
New Jersey,2018,6,63788.0
New Jersey,2018,7,64598.0
New Jersey,2018,8,64598.0
New Jersey,2018,9,64598.0
New Jersey,2018,10,65121.0
New Jersey,2018,11,65121.0
New Jersey,2018,12,65121.0
New Jersey,2019,1,67192.0
New Jersey,2019,2,67192.0
New Jersey,2019,3,67192.0
New Jersey,2019,4,67457.0
New Jersey,2019,5,67457.0
New Jersey,2019,6,67457.0
New Jersey,2019,7,67552.0
New Jersey,2019,8,67552.0
New Jersey,2019,9,67552.0
New Jersey,2019,10,67822.0
New Jersey,2019,11,67822.0
New Jersey,2019,12,67822.0
New Jersey,2020,1,68202.0
New Jersey,2020,2,68202.0
New Jersey,2020,3,68202.0
New Jersey,2020,4,71172.0
New Jersey,2020,5,71172.0
New Jersey,2020,6,71172.0
New Jersey,2020,7,71021.0
New Jersey,2020,8,71021.0
New Jersey,2020,9,71021.0
New Jersey,2020,10,71209.0
New Jersey,2020,11,71209.0
New Jersey,2020,12,71209.0
New Jersey,2021,1,78599.0
New Jersey,2021,2,78599.0
New Jersey,2021,3,78599.0
New Jersey,2021,4,75152.0
New Jersey,2021,5,75152.0
New Jersey,2021,6,75152.0
New Jersey,2021,7,75517.0
New Jersey,2021,8,75517.0
New Jersey,2021,9,75517.0
New Jersey,2021,10,75863.0
New Jersey,2021,11,75863.0
New Jersey,2021,12,75863.0
New Jersey,2022,1,75991.0
New Jersey,2022,2,75991.0
New Jersey,2022,3,75991.0
New Jersey,2022,4,76745.0
New Jersey,2022,5,76745.0
New Jersey,2022,6,76745.0
New Jersey,2022,7,77958.0
New Jersey,2022,8,77958.0
New Jersey,2022,9,77958.0
New Jersey,2022,10,78822.0
New Jersey,2022,11,78822.0
New Jersey,2022,12,78822.0
New Jersey,2023,1,80095.0
New Jersey,2023,2,80095.0
New Jersey,2023,3,80095.0
New Jersey,2023,4,81149.0
New Jersey,2023,5,81149.0
New Jersey,2023,6,81149.0
New Jersey,2023,7,82164.0
New Jersey,2023,8,82164.0
New Jersey,2023,9,82164.0
New Jersey,2023,10,82729.0
New Jersey,2023,11,82729.0
New Jersey,2023,12,82729.0
New Jersey,2024,1,83968.0
New Jersey,2024,2,83968.0
New Jersey,2024,3,83968.0
New Jersey,2024,4,84790.0
New Jersey,2024,5,84790.0
New Jersey,2024,6,84790.0
New Jersey,2024,7,85204.0
New Jersey,2024,8,85204.0
New Jersey,2024,9,85204.0
New Jersey,2024,10,85852.0
New Jersey,2024,11,85852.0
New Jersey,2024,12,85852.0
New Jersey,2025,1,87063.0
New Jersey,2025,2,87063.0
New Jersey,2025,3,87063.0
New Jersey,2025,4,87749.0
New Jersey,2025,5,87749.0
New Jersey,2025,6,87749.0
New Jersey,2025,7,88223.0
New Jersey,2025,8,88223.0
New Jersey,2025,9,88223.0
New Mexico,2015,1,37466.0
New Mexico,2015,2,37466.0
New Mexico,2015,3,37466.0
New Mexico,2015,4,37771.0
New Mexico,2015,5,37771.0
New Mexico,2015,6,37771.0
New Mexico,2015,7,37751.0
New Mexico,2015,8,37751.0
New Mexico,2015,9,37751.0
New Mexico,2015,10,37964.0
New Mexico,2015,11,37964.0
New Mexico,2015,12,37964.0
New Mexico,2016,1,38142.0
New Mexico,2016,2,38142.0
New Mexico,2016,3,38142.0
New Mexico,2016,4,38530.0
New Mexico,2016,5,38530.0
New Mexico,2016,6,38530.0
New Mexico,2016,7,38572.0
New Mexico,2016,8,38572.0
New Mexico,2016,9,38572.0
New Mexico,2016,10,38635.0
New Mexico,2016,11,38635.0
New Mexico,2016,12,38635.0
New Mexico,2017,1,38898.0
New Mexico,2017,2,38898.0
New Mexico,2017,3,38898.0
New Mexico,2017,4,38996.0
New Mexico,2017,5,38996.0
New Mexico,2017,6,38996.0
New Mexico,2017,7,39253.0
New Mexico,2017,8,39253.0
New Mexico,2017,9,39253.0
New Mexico,2017,10,39594.0
New Mexico,2017,11,39594.0
New Mexico,2017,12,39594.0
New Mexico,2018,1,40314.0
New Mexico,2018,2,40314.0
New Mexico,2018,3,40314.0
New Mexico,2018,4,40730.0
New Mexico,2018,5,40730.0
New Mexico,2018,6,40730.0
New Mexico,2018,7,41233.0
New Mexico,2018,8,41233.0
New Mexico,2018,9,41233.0
New Mexico,2018,10,41543.0
New Mexico,2018,11,41543.0
New Mexico,2018,12,41543.0
New Mexico,2019,1,42569.0
New Mexico,2019,2,42569.0
New Mexico,2019,3,42569.0
New Mexico,2019,4,43001.0
New Mexico,2019,5,43001.0
New Mexico,2019,6,43001.0
New Mexico,2019,7,43487.0
New Mexico,2019,8,43487.0
New Mexico,2019,9,43487.0
New Mexico,2019,10,43771.0
New Mexico,2019,11,43771.0
New Mexico,2019,12,43771.0
New Mexico,2020,1,44606.0
New Mexico,2020,2,44606.0
New Mexico,2020,3,44606.0
New Mexico,2020,4,48807.0
New Mexico,2020,5,48807.0
New Mexico,2020,6,48807.0
New Mexico,2020,7,46926.0
New Mexico,2020,8,46926.0
New Mexico,2020,9,46926.0
New Mexico,2020,10,45931.0
New Mexico,2020,11,45931.0
New Mexico,2020,12,45931.0
New Mexico,2021,1,53863.0
New Mexico,2021,2,53863.0
New Mexico,2021,3,53863.0
New Mexico,2021,4,49675.0
New Mexico,2021,5,49675.0
New Mexico,2021,6,49675.0
New Mexico,2021,7,49765.0
New Mexico,2021,8,49765.0
New Mexico,2021,9,49765.0
New Mexico,2021,10,50140.0
New Mexico,2021,11,50140.0
New Mexico,2021,12,50140.0
New Mexico,2022,1,51382.0
New Mexico,2022,2,51382.0
New Mexico,2022,3,51382.0
New Mexico,2022,4,52629.0
New Mexico,2022,5,52629.0
New Mexico,2022,6,52629.0
New Mexico,2022,7,54392.0
New Mexico,2022,8,54392.0
New Mexico,2022,9,54392.0
New Mexico,2022,10,53912.0
New Mexico,2022,11,53912.0
New Mexico,2022,12,53912.0
New Mexico,2023,1,54726.0
New Mexico,2023,2,54726.0
New Mexico,2023,3,54726.0
New Mexico,2023,4,55381.0
New Mexico,2023,5,55381.0
New Mexico,2023,6,55381.0
New Mexico,2023,7,55430.0
New Mexico,2023,8,55430.0
New Mexico,2023,9,55430.0
New Mexico,2023,10,56231.0
New Mexico,2023,11,56231.0
New Mexico,2023,12,56231.0
New Mexico,2024,1,57314.0
New Mexico,2024,2,57314.0
New Mexico,2024,3,57314.0
New Mexico,2024,4,58082.0
New Mexico,2024,5,58082.0
New Mexico,2024,6,58082.0
New Mexico,2024,7,58488.0
New Mexico,2024,8,58488.0
New Mexico,2024,9,58488.0
New Mexico,2024,10,59154.0
New Mexico,2024,11,59154.0
New Mexico,2024,12,59154.0
New Mexico,2025,1,60115.0
New Mexico,2025,2,60115.0
New Mexico,2025,3,60115.0
New Mexico,2025,4,61344.0
New Mexico,2025,5,61344.0
New Mexico,2025,6,61344.0
New Mexico,2025,7,62069.0
New Mexico,2025,8,62069.0
New Mexico,2025,9,62069.0
New York,2015,1,55768.0
New York,2015,2,55768.0
New York,2015,3,55768.0
New York,2015,4,56572.0
New York,2015,5,56572.0
New York,2015,6,56572.0
New York,2015,7,57070.0
New York,2015,8,57070.0
New York,2015,9,57070.0
New York,2015,10,57015.0
New York,2015,11,57015.0
New York,2015,12,57015.0
New York,2016,1,57900.0
New York,2016,2,57900.0
New York,2016,3,57900.0
New York,2016,4,58022.0
New York,2016,5,58022.0
New York,2016,6,58022.0
New York,2016,7,58372.0
New York,2016,8,58372.0
New York,2016,9,58372.0
New York,2016,10,59298.0
New York,2016,11,59298.0
New York,2016,12,59298.0
New York,2017,1,60867.0
New York,2017,2,60867.0
New York,2017,3,60867.0
New York,2017,4,61719.0
New York,2017,5,61719.0
New York,2017,6,61719.0
New York,2017,7,62418.0
New York,2017,8,62418.0
New York,2017,9,62418.0
New York,2017,10,63783.0
New York,2017,11,63783.0
New York,2017,12,63783.0
New York,2018,1,63330.0
New York,2018,2,63330.0
New York,2018,3,63330.0
New York,2018,4,63986.0
New York,2018,5,63986.0
New York,2018,6,63986.0
New York,2018,7,64654.0
New York,2018,8,64654.0
New York,2018,9,64654.0
New York,2018,10,64953.0
New York,2018,11,64953.0
New York,2018,12,64953.0
New York,2019,1,65768.0
New York,2019,2,65768.0
New York,2019,3,65768.0
New York,2019,4,66492.0
New York,2019,5,66492.0
New York,2019,6,66492.0
New York,2019,7,66595.0
New York,2019,8,66595.0
New York,2019,9,66595.0
New York,2019,10,66981.0
New York,2019,11,66981.0
New York,2019,12,66981.0
New York,2020,1,67150.0
New York,2020,2,67150.0
New York,2020,3,67150.0
New York,2020,4,72260.0
New York,2020,5,72260.0
New York,2020,6,72260.0
New York,2020,7,71942.0
New York,2020,8,71942.0
New York,2020,9,71942.0
New York,2020,10,70198.0
New York,2020,11,70198.0
New York,2020,12,70198.0
New York,2021,1,78842.0
New York,2021,2,78842.0
New York,2021,3,78842.0
New York,2021,4,75294.0
New York,2021,5,75294.0
New York,2021,6,75294.0
New York,2021,7,75348.0
New York,2021,8,75348.0
New York,2021,9,75348.0
New York,2021,10,75745.0
New York,2021,11,75745.0
New York,2021,12,75745.0
New York,2022,1,75863.0
New York,2022,2,75863.0
New York,2022,3,75863.0
New York,2022,4,76555.0
New York,2022,5,76555.0
New York,2022,6,76555.0
New York,2022,7,77749.0
New York,2022,8,77749.0
New York,2022,9,77749.0
New York,2022,10,79334.0
New York,2022,11,79334.0
New York,2022,12,79334.0
New York,2023,1,79986.0
New York,2023,2,79986.0
New York,2023,3,79986.0
New York,2023,4,81678.0
New York,2023,5,81678.0
New York,2023,6,81678.0
New York,2023,7,82735.0
New York,2023,8,82735.0
New York,2023,9,82735.0
New York,2023,10,83100.0
New York,2023,11,83100.0
New York,2023,12,83100.0
New York,2024,1,84396.0
New York,2024,2,84396.0
New York,2024,3,84396.0
New York,2024,4,85371.0
New York,2024,5,85371.0
New York,2024,6,85371.0
New York,2024,7,86023.0
New York,2024,8,86023.0
New York,2024,9,86023.0
New York,2024,10,86638.0
New York,2024,11,86638.0
New York,2024,12,86638.0
New York,2025,1,88061.0
New York,2025,2,88061.0
New York,2025,3,88061.0
New York,2025,4,88476.0
New York,2025,5,88476.0
New York,2025,6,88476.0
New York,2025,7,89340.0
New York,2025,8,89340.0
New York,2025,9,89340.0
North Carolina,2015,1,41223.0
North Carolina,2015,2,41223.0
North Carolina,2015,3,41223.0
North Carolina,2015,4,41478.0
North Carolina,2015,5,41478.0
North Carolina,2015,6,41478.0
North Carolina,2015,7,41792.0
North Carolina,2015,8,41792.0
North Carolina,2015,9,41792.0
North Carolina,2015,10,41957.0
North Carolina,2015,11,41957.0
North Carolina,2015,12,41957.0
North Carolina,2016,1,42312.0
North Carolina,2016,2,42312.0
North Carolina,2016,3,42312.0
North Carolina,2016,4,42341.0
North Carolina,2016,5,42341.0
North Carolina,2016,6,42341.0
North Carolina,2016,7,42621.0
North Carolina,2016,8,42621.0
North Carolina,2016,9,42621.0
North Carolina,2016,10,43102.0
North Carolina,2016,11,43102.0
North Carolina,2016,12,43102.0
North Carolina,2017,1,43630.0
North Carolina,2017,2,43630.0
North Carolina,2017,3,43630.0
North Carolina,2017,4,44006.0
North Carolina,2017,5,44006.0
North Carolina,2017,6,44006.0
North Carolina,2017,7,44347.0
North Carolina,2017,8,44347.0
North Carolina,2017,9,44347.0
North Carolina,2017,10,44858.0
North Carolina,2017,11,44858.0
North Carolina,2017,12,44858.0
North Carolina,2018,1,45226.0
North Carolina,2018,2,45226.0
North Carolina,2018,3,45226.0
North Carolina,2018,4,45771.0
North Carolina,2018,5,45771.0
North Carolina,2018,6,45771.0
North Carolina,2018,7,46250.0
North Carolina,2018,8,46250.0
North Carolina,2018,9,46250.0
North Carolina,2018,10,46928.0
North Carolina,2018,11,46928.0
North Carolina,2018,12,46928.0
North Carolina,2019,1,47831.0
North Carolina,2019,2,47831.0
North Carolina,2019,3,47831.0
North Carolina,2019,4,48226.0
North Carolina,2019,5,48226.0
North Carolina,2019,6,48226.0
North Carolina,2019,7,48488.0
North Carolina,2019,8,48488.0
North Carolina,2019,9,48488.0
North Carolina,2019,10,48915.0
North Carolina,2019,11,48915.0
North Carolina,2019,12,48915.0
North Carolina,2020,1,49742.0
North Carolina,2020,2,49742.0
North Carolina,2020,3,49742.0
North Carolina,2020,4,53585.0
North Carolina,2020,5,53585.0
North Carolina,2020,6,53585.0
North Carolina,2020,7,51867.0
North Carolina,2020,8,51867.0
North Carolina,2020,9,51867.0
North Carolina,2020,10,51878.0
North Carolina,2020,11,51878.0
North Carolina,2020,12,51878.0
North Carolina,2021,1,59430.0
North Carolina,2021,2,59430.0
North Carolina,2021,3,59430.0
North Carolina,2021,4,55830.0
North Carolina,2021,5,55830.0
North Carolina,2021,6,55830.0
North Carolina,2021,7,56436.0
North Carolina,2021,8,56436.0
North Carolina,2021,9,56436.0
North Carolina,2021,10,57171.0
North Carolina,2021,11,57171.0
North Carolina,2021,12,57171.0
North Carolina,2022,1,58306.0
North Carolina,2022,2,58306.0
North Carolina,2022,3,58306.0
North Carolina,2022,4,58461.0
North Carolina,2022,5,58461.0
North Carolina,2022,6,58461.0
North Carolina,2022,7,59305.0
North Carolina,2022,8,59305.0
North Carolina,2022,9,59305.0
North Carolina,2022,10,60222.0
North Carolina,2022,11,60222.0
North Carolina,2022,12,60222.0
North Carolina,2023,1,61381.0
North Carolina,2023,2,61381.0
North Carolina,2023,3,61381.0
North Carolina,2023,4,61786.0
North Carolina,2023,5,61786.0
North Carolina,2023,6,61786.0
North Carolina,2023,7,62478.0
North Carolina,2023,8,62478.0
North Carolina,2023,9,62478.0
North Carolina,2023,10,63274.0
North Carolina,2023,11,63274.0
North Carolina,2023,12,63274.0
North Carolina,2024,1,64472.0
North Carolina,2024,2,64472.0
North Carolina,2024,3,64472.0
North Carolina,2024,4,65252.0
North Carolina,2024,5,65252.0
North Carolina,2024,6,65252.0
North Carolina,2024,7,66170.0
North Carolina,2024,8,66170.0
North Carolina,2024,9,66170.0
North Carolina,2024,10,66705.0
North Carolina,2024,11,66705.0
North Carolina,2024,12,66705.0
North Carolina,2025,1,67738.0
North Carolina,2025,2,67738.0
North Carolina,2025,3,67738.0
North Carolina,2025,4,68267.0
North Carolina,2025,5,68267.0
North Carolina,2025,6,68267.0
North Carolina,2025,7,68695.0
North Carolina,2025,8,68695.0
North Carolina,2025,9,68695.0
North Dakota,2015,1,54431.0
North Dakota,2015,2,54431.0
North Dakota,2015,3,54431.0
North Dakota,2015,4,53049.0
North Dakota,2015,5,53049.0
North Dakota,2015,6,53049.0
North Dakota,2015,7,52490.0
North Dakota,2015,8,52490.0
North Dakota,2015,9,52490.0
North Dakota,2015,10,52475.0
North Dakota,2015,11,52475.0
North Dakota,2015,12,52475.0
North Dakota,2016,1,51115.0
North Dakota,2016,2,51115.0
North Dakota,2016,3,51115.0
North Dakota,2016,4,51046.0
North Dakota,2016,5,51046.0
North Dakota,2016,6,51046.0
North Dakota,2016,7,51554.0
North Dakota,2016,8,51554.0
North Dakota,2016,9,51554.0
North Dakota,2016,10,51458.0
North Dakota,2016,11,51458.0
North Dakota,2016,12,51458.0
North Dakota,2017,1,51439.0
North Dakota,2017,2,51439.0
North Dakota,2017,3,51439.0
North Dakota,2017,4,51971.0
North Dakota,2017,5,51971.0
North Dakota,2017,6,51971.0
North Dakota,2017,7,51650.0
North Dakota,2017,8,51650.0
North Dakota,2017,9,51650.0
North Dakota,2017,10,52150.0
North Dakota,2017,11,52150.0
North Dakota,2017,12,52150.0
North Dakota,2018,1,53653.0
North Dakota,2018,2,53653.0
North Dakota,2018,3,53653.0
North Dakota,2018,4,54635.0
North Dakota,2018,5,54635.0
North Dakota,2018,6,54635.0
North Dakota,2018,7,55521.0
North Dakota,2018,8,55521.0
North Dakota,2018,9,55521.0
North Dakota,2018,10,56844.0
North Dakota,2018,11,56844.0
North Dakota,2018,12,56844.0
North Dakota,2019,1,56402.0
North Dakota,2019,2,56402.0
North Dakota,2019,3,56402.0
North Dakota,2019,4,55931.0
North Dakota,2019,5,55931.0
North Dakota,2019,6,55931.0
North Dakota,2019,7,57115.0
North Dakota,2019,8,57115.0
North Dakota,2019,9,57115.0
North Dakota,2019,10,57212.0
North Dakota,2019,11,57212.0
North Dakota,2019,12,57212.0
North Dakota,2020,1,58149.0
North Dakota,2020,2,58149.0
North Dakota,2020,3,58149.0
North Dakota,2020,4,62708.0
North Dakota,2020,5,62708.0
North Dakota,2020,6,62708.0
North Dakota,2020,7,60012.0
North Dakota,2020,8,60012.0
North Dakota,2020,9,60012.0
North Dakota,2020,10,61050.0
North Dakota,2020,11,61050.0
North Dakota,2020,12,61050.0
North Dakota,2021,1,67084.0
North Dakota,2021,2,67084.0
North Dakota,2021,3,67084.0
North Dakota,2021,4,66307.0
North Dakota,2021,5,66307.0
North Dakota,2021,6,66307.0
North Dakota,2021,7,65951.0
North Dakota,2021,8,65951.0
North Dakota,2021,9,65951.0
North Dakota,2021,10,65112.0
North Dakota,2021,11,65112.0
North Dakota,2021,12,65112.0
North Dakota,2022,1,68959.0
North Dakota,2022,2,68959.0
North Dakota,2022,3,68959.0
North Dakota,2022,4,70796.0
North Dakota,2022,5,70796.0
North Dakota,2022,6,70796.0
North Dakota,2022,7,72094.0
North Dakota,2022,8,72094.0
North Dakota,2022,9,72094.0
North Dakota,2022,10,71971.0
North Dakota,2022,11,71971.0
North Dakota,2022,12,71971.0
North Dakota,2023,1,71539.0
North Dakota,2023,2,71539.0
North Dakota,2023,3,71539.0
North Dakota,2023,4,71649.0
North Dakota,2023,5,71649.0
North Dakota,2023,6,71649.0
North Dakota,2023,7,71524.0
North Dakota,2023,8,71524.0
North Dakota,2023,9,71524.0
North Dakota,2023,10,71478.0
North Dakota,2023,11,71478.0
North Dakota,2023,12,71478.0
North Dakota,2024,1,71567.0
North Dakota,2024,2,71567.0
North Dakota,2024,3,71567.0
North Dakota,2024,4,71736.0
North Dakota,2024,5,71736.0
North Dakota,2024,6,71736.0
North Dakota,2024,7,71519.0
North Dakota,2024,8,71519.0
North Dakota,2024,9,71519.0
North Dakota,2024,10,72305.0
North Dakota,2024,11,72305.0
North Dakota,2024,12,72305.0
North Dakota,2025,1,74598.0
North Dakota,2025,2,74598.0
North Dakota,2025,3,74598.0
North Dakota,2025,4,75284.0
North Dakota,2025,5,75284.0
North Dakota,2025,6,75284.0
North Dakota,2025,7,75771.0
North Dakota,2025,8,75771.0
North Dakota,2025,9,75771.0
Ohio,2015,1,43301.0
Ohio,2015,2,43301.0
Ohio,2015,3,43301.0
Ohio,2015,4,43702.0
Ohio,2015,5,43702.0
Ohio,2015,6,43702.0
Ohio,2015,7,43925.0
Ohio,2015,8,43925.0
Ohio,2015,9,43925.0
Ohio,2015,10,44240.0
Ohio,2015,11,44240.0
Ohio,2015,12,44240.0
Ohio,2016,1,44233.0
Ohio,2016,2,44233.0
Ohio,2016,3,44233.0
Ohio,2016,4,44421.0
Ohio,2016,5,44421.0
Ohio,2016,6,44421.0
Ohio,2016,7,44584.0
Ohio,2016,8,44584.0
Ohio,2016,9,44584.0
Ohio,2016,10,45018.0
Ohio,2016,11,45018.0
Ohio,2016,12,45018.0
Ohio,2017,1,45606.0
Ohio,2017,2,45606.0
Ohio,2017,3,45606.0
Ohio,2017,4,45886.0
Ohio,2017,5,45886.0
Ohio,2017,6,45886.0
Ohio,2017,7,46257.0
Ohio,2017,8,46257.0
Ohio,2017,9,46257.0
Ohio,2017,10,46701.0
Ohio,2017,11,46701.0
Ohio,2017,12,46701.0
Ohio,2018,1,47112.0
Ohio,2018,2,47112.0
Ohio,2018,3,47112.0
Ohio,2018,4,47529.0
Ohio,2018,5,47529.0
Ohio,2018,6,47529.0
Ohio,2018,7,48076.0
Ohio,2018,8,48076.0
Ohio,2018,9,48076.0
Ohio,2018,10,48542.0
Ohio,2018,11,48542.0
Ohio,2018,12,48542.0
Ohio,2019,1,48971.0
Ohio,2019,2,48971.0
Ohio,2019,3,48971.0
Ohio,2019,4,49202.0
Ohio,2019,5,49202.0
Ohio,2019,6,49202.0
Ohio,2019,7,49492.0
Ohio,2019,8,49492.0
Ohio,2019,9,49492.0
Ohio,2019,10,49907.0
Ohio,2019,11,49907.0
Ohio,2019,12,49907.0
Ohio,2020,1,50264.0
Ohio,2020,2,50264.0
Ohio,2020,3,50264.0
Ohio,2020,4,54910.0
Ohio,2020,5,54910.0
Ohio,2020,6,54910.0
Ohio,2020,7,53248.0
Ohio,2020,8,53248.0
Ohio,2020,9,53248.0
Ohio,2020,10,53031.0
Ohio,2020,11,53031.0
Ohio,2020,12,53031.0
Ohio,2021,1,60574.0
Ohio,2021,2,60574.0
Ohio,2021,3,60574.0
Ohio,2021,4,56390.0
Ohio,2021,5,56390.0
Ohio,2021,6,56390.0
Ohio,2021,7,56211.0
Ohio,2021,8,56211.0
Ohio,2021,9,56211.0
Ohio,2021,10,56771.0
Ohio,2021,11,56771.0
Ohio,2021,12,56771.0
Ohio,2022,1,57179.0
Ohio,2022,2,57179.0
Ohio,2022,3,57179.0
Ohio,2022,4,57774.0
Ohio,2022,5,57774.0
Ohio,2022,6,57774.0
Ohio,2022,7,58603.0
Ohio,2022,8,58603.0
Ohio,2022,9,58603.0
Ohio,2022,10,59306.0
Ohio,2022,11,59306.0
Ohio,2022,12,59306.0
Ohio,2023,1,60595.0
Ohio,2023,2,60595.0
Ohio,2023,3,60595.0
Ohio,2023,4,61418.0
Ohio,2023,5,61418.0
Ohio,2023,6,61418.0
Ohio,2023,7,62124.0
Ohio,2023,8,62124.0
Ohio,2023,9,62124.0
Ohio,2023,10,62772.0
Ohio,2023,11,62772.0
Ohio,2023,12,62772.0
Ohio,2024,1,63563.0
Ohio,2024,2,63563.0
Ohio,2024,3,63563.0
Ohio,2024,4,64402.0
Ohio,2024,5,64402.0
Ohio,2024,6,64402.0
Ohio,2024,7,64700.0
Ohio,2024,8,64700.0
Ohio,2024,9,64700.0
Ohio,2024,10,65251.0
Ohio,2024,11,65251.0
Ohio,2024,12,65251.0
Ohio,2025,1,66360.0
Ohio,2025,2,66360.0
Ohio,2025,3,66360.0
Ohio,2025,4,67413.0
Ohio,2025,5,67413.0
Ohio,2025,6,67413.0
Ohio,2025,7,67729.0
Ohio,2025,8,67729.0
Ohio,2025,9,67729.0
Oklahoma,2015,1,44865.0
Oklahoma,2015,2,44865.0
Oklahoma,2015,3,44865.0
Oklahoma,2015,4,44256.0
Oklahoma,2015,5,44256.0
Oklahoma,2015,6,44256.0
Oklahoma,2015,7,44252.0
Oklahoma,2015,8,44252.0
Oklahoma,2015,9,44252.0
Oklahoma,2015,10,43796.0
Oklahoma,2015,11,43796.0
Oklahoma,2015,12,43796.0
Oklahoma,2016,1,42154.0
Oklahoma,2016,2,42154.0
Oklahoma,2016,3,42154.0
Oklahoma,2016,4,41977.0
Oklahoma,2016,5,41977.0
Oklahoma,2016,6,41977.0
Oklahoma,2016,7,41981.0
Oklahoma,2016,8,41981.0
Oklahoma,2016,9,41981.0
Oklahoma,2016,10,42143.0
Oklahoma,2016,11,42143.0
Oklahoma,2016,12,42143.0
Oklahoma,2017,1,42972.0
Oklahoma,2017,2,42972.0
Oklahoma,2017,3,42972.0
Oklahoma,2017,4,43713.0
Oklahoma,2017,5,43713.0
Oklahoma,2017,6,43713.0
Oklahoma,2017,7,44108.0
Oklahoma,2017,8,44108.0
Oklahoma,2017,9,44108.0
Oklahoma,2017,10,44647.0
Oklahoma,2017,11,44647.0
Oklahoma,2017,12,44647.0
Oklahoma,2018,1,45333.0
Oklahoma,2018,2,45333.0
Oklahoma,2018,3,45333.0
Oklahoma,2018,4,45715.0
Oklahoma,2018,5,45715.0
Oklahoma,2018,6,45715.0
Oklahoma,2018,7,46271.0
Oklahoma,2018,8,46271.0
Oklahoma,2018,9,46271.0
Oklahoma,2018,10,46733.0
Oklahoma,2018,11,46733.0
Oklahoma,2018,12,46733.0
Oklahoma,2019,1,48213.0
Oklahoma,2019,2,48213.0
Oklahoma,2019,3,48213.0
Oklahoma,2019,4,47980.0
Oklahoma,2019,5,47980.0
Oklahoma,2019,6,47980.0
Oklahoma,2019,7,48179.0
Oklahoma,2019,8,48179.0
Oklahoma,2019,9,48179.0
Oklahoma,2019,10,48272.0
Oklahoma,2019,11,48272.0
Oklahoma,2019,12,48272.0
Oklahoma,2020,1,48407.0
Oklahoma,2020,2,48407.0
Oklahoma,2020,3,48407.0
Oklahoma,2020,4,52377.0
Oklahoma,2020,5,52377.0
Oklahoma,2020,6,52377.0
