state,year,month,GDP_billions
North Dakota,2020,5,54.64
North Dakota,2020,6,54.64
North Dakota,2020,7,56.5
North Dakota,2020,8,56.5
North Dakota,2020,9,56.5
North Dakota,2020,10,56.43
North Dakota,2020,11,56.43
North Dakota,2020,12,56.43
North Dakota,2021,1,57.73
North Dakota,2021,2,57.73
North Dakota,2021,3,57.73
North Dakota,2021,4,57.73
North Dakota,2021,5,57.73
North Dakota,2021,6,57.73
North Dakota,2021,7,57.42
North Dakota,2021,8,57.42
North Dakota,2021,9,57.42
North Dakota,2021,10,56.53
North Dakota,2021,11,56.53
North Dakota,2021,12,56.53
North Dakota,2022,1,56.26
North Dakota,2022,2,56.26
North Dakota,2022,3,56.26
North Dakota,2022,4,56.28
North Dakota,2022,5,56.28
North Dakota,2022,6,56.28
North Dakota,2022,7,57.07
North Dakota,2022,8,57.07
North Dakota,2022,9,57.07
North Dakota,2022,10,58.52
North Dakota,2022,11,58.52
North Dakota,2022,12,58.52
North Dakota,2023,1,59.91
North Dakota,2023,2,59.91
North Dakota,2023,3,59.91
North Dakota,2023,4,61.88
North Dakota,2023,5,61.88
North Dakota,2023,6,61.88
North Dakota,2023,7,62.87
North Dakota,2023,8,62.87
North Dakota,2023,9,62.87
North Dakota,2023,10,63.8
North Dakota,2023,11,63.8
North Dakota,2023,12,63.8
North Dakota,2024,1,63.28
North Dakota,2024,2,63.28
North Dakota,2024,3,63.28
North Dakota,2024,4,63.56
North Dakota,2024,5,63.56
North Dakota,2024,6,63.56
North Dakota,2024,7,63.28
North Dakota,2024,8,63.28
North Dakota,2024,9,63.28
North Dakota,2024,10,63.34
North Dakota,2024,11,63.34
North Dakota,2024,12,63.34
Ohio,2015,1,630.87
Ohio,2015,2,630.87
Ohio,2015,3,630.87
Ohio,2015,4,634.12
Ohio,2015,5,634.12
Ohio,2015,6,634.12
Ohio,2015,7,632.18
Ohio,2015,8,632.18
Ohio,2015,9,632.18
Ohio,2015,10,635.93
Ohio,2015,11,635.93
Ohio,2015,12,635.93
Ohio,2016,1,631.51
Ohio,2016,2,631.51
Ohio,2016,3,631.51
Ohio,2016,4,636.13
Ohio,2016,5,636.13
Ohio,2016,6,636.13
Ohio,2016,7,640.38
Ohio,2016,8,640.38
Ohio,2016,9,640.38
Ohio,2016,10,644.61
Ohio,2016,11,644.61
Ohio,2016,12,644.61
Ohio,2017,1,649.18
Ohio,2017,2,649.18
Ohio,2017,3,649.18
Ohio,2017,4,652.76
Ohio,2017,5,652.76
Ohio,2017,6,652.76
Ohio,2017,7,653.81
Ohio,2017,8,653.81
Ohio,2017,9,653.81
Ohio,2017,10,653.0
Ohio,2017,11,653.0
Ohio,2017,12,653.0
Ohio,2018,1,652.54
Ohio,2018,2,652.54
Ohio,2018,3,652.54
Ohio,2018,4,653.09
Ohio,2018,5,653.09
Ohio,2018,6,653.09
Ohio,2018,7,657.62
Ohio,2018,8,657.62
Ohio,2018,9,657.62
Ohio,2018,10,661.6
Ohio,2018,11,661.6
Ohio,2018,12,661.6
Ohio,2019,1,665.06
Ohio,2019,2,665.06
Ohio,2019,3,665.06
Ohio,2019,4,670.57
Ohio,2019,5,670.57
Ohio,2019,6,670.57
Ohio,2019,7,678.38
Ohio,2019,8,678.38
Ohio,2019,9,678.38
Ohio,2019,10,682.25
Ohio,2019,11,682.25
Ohio,2019,12,682.25
Ohio,2020,1,668.51
Ohio,2020,2,668.51
Ohio,2020,3,668.51
Ohio,2020,4,611.22
Ohio,2020,5,611.22
Ohio,2020,6,611.22
Ohio,2020,7,667.04
Ohio,2020,8,667.04
Ohio,2020,9,667.04
Ohio,2020,10,676.15
Ohio,2020,11,676.15
Ohio,2020,12,676.15
Ohio,2021,1,680.74
Ohio,2021,2,680.74
Ohio,2021,3,680.74
Ohio,2021,4,689.4
Ohio,2021,5,689.4
Ohio,2021,6,689.4
Ohio,2021,7,692.76
Ohio,2021,8,692.76
Ohio,2021,9,692.76
Ohio,2021,10,703.62
Ohio,2021,11,703.62
Ohio,2021,12,703.62
Ohio,2022,1,694.33
Ohio,2022,2,694.33
Ohio,2022,3,694.33
Ohio,2022,4,693.6
Ohio,2022,5,693.6
Ohio,2022,6,693.6
Ohio,2022,7,693.64
Ohio,2022,8,693.64
Ohio,2022,9,693.64
Ohio,2022,10,696.33
Ohio,2022,11,696.33
Ohio,2022,12,696.33
Ohio,2023,1,700.29
Ohio,2023,2,700.29
Ohio,2023,3,700.29
Ohio,2023,4,703.33
Ohio,2023,5,703.33
Ohio,2023,6,703.33
Ohio,2023,7,711.89
Ohio,2023,8,711.89
Ohio,2023,9,711.89
Ohio,2023,10,716.47
Ohio,2023,11,716.47
Ohio,2023,12,716.47
Ohio,2024,1,714.68
Ohio,2024,2,714.68
Ohio,2024,3,714.68
Ohio,2024,4,721.14
Ohio,2024,5,721.14
Ohio,2024,6,721.14
Ohio,2024,7,724.84
Ohio,2024,8,724.84
Ohio,2024,9,724.84
Ohio,2024,10,727.32
Ohio,2024,11,727.32
Ohio,2024,12,727.32
Oklahoma,2015,1,193.44
Oklahoma,2015,2,193.44
Oklahoma,2015,3,193.44
Oklahoma,2015,4,191.03
Oklahoma,2015,5,191.03
Oklahoma,2015,6,191.03
Oklahoma,2015,7,195.02
Oklahoma,2015,8,195.02
Oklahoma,2015,9,195.02
Oklahoma,2015,10,195.68
Oklahoma,2015,11,195.68
Oklahoma,2015,12,195.68
Oklahoma,2016,1,191.82
Oklahoma,2016,2,191.82
Oklahoma,2016,3,191.82
Oklahoma,2016,4,190.23
Oklahoma,2016,5,190.23
Oklahoma,2016,6,190.23
Oklahoma,2016,7,189.35
Oklahoma,2016,8,189.35
Oklahoma,2016,9,189.35
Oklahoma,2016,10,188.98
Oklahoma,2016,11,188.98
Oklahoma,2016,12,188.98
Oklahoma,2017,1,189.96
Oklahoma,2017,2,189.96
Oklahoma,2017,3,189.96
Oklahoma,2017,4,192.9
Oklahoma,2017,5,192.9
Oklahoma,2017,6,192.9
Oklahoma,2017,7,193.42
Oklahoma,2017,8,193.42
Oklahoma,2017,9,193.42
Oklahoma,2017,10,193.87
Oklahoma,2017,11,193.87
Oklahoma,2017,12,193.87
Oklahoma,2018,1,194.2
Oklahoma,2018,2,194.2
Oklahoma,2018,3,194.2
Oklahoma,2018,4,195.43
Oklahoma,2018,5,195.43
Oklahoma,2018,6,195.43
Oklahoma,2018,7,196.29
Oklahoma,2018,8,196.29
Oklahoma,2018,9,196.29
Oklahoma,2018,10,198.2
Oklahoma,2018,11,198.2
Oklahoma,2018,12,198.2
Oklahoma,2019,1,198.28
Oklahoma,2019,2,198.28
Oklahoma,2019,3,198.28
Oklahoma,2019,4,198.78
Oklahoma,2019,5,198.78
Oklahoma,2019,6,198.78
Oklahoma,2019,7,202.17
Oklahoma,2019,8,202.17
Oklahoma,2019,9,202.17
Oklahoma,2019,10,201.05
Oklahoma,2019,11,201.05
Oklahoma,2019,12,201.05
Oklahoma,2020,1,196.96
Oklahoma,2020,2,196.96
Oklahoma,2020,3,196.96
Oklahoma,2020,4,182.69
Oklahoma,2020,5,182.69
Oklahoma,2020,6,182.69
Oklahoma,2020,7,193.4
Oklahoma,2020,8,193.4
Oklahoma,2020,9,193.4
Oklahoma,2020,10,192.46
Oklahoma,2020,11,192.46
Oklahoma,2020,12,192.46
Oklahoma,2021,1,193.51
Oklahoma,2021,2,193.51
Oklahoma,2021,3,193.51
Oklahoma,2021,4,195.79
Oklahoma,2021,5,195.79
Oklahoma,2021,6,195.79
Oklahoma,2021,7,194.32
Oklahoma,2021,8,194.32
Oklahoma,2021,9,194.32
Oklahoma,2021,10,196.36
Oklahoma,2021,11,196.36
Oklahoma,2021,12,196.36
Oklahoma,2022,1,191.92
Oklahoma,2022,2,191.92
Oklahoma,2022,3,191.92
Oklahoma,2022,4,191.03
Oklahoma,2022,5,191.03
Oklahoma,2022,6,191.03
Oklahoma,2022,7,194.58
Oklahoma,2022,8,194.58
Oklahoma,2022,9,194.58
Oklahoma,2022,10,199.15
Oklahoma,2022,11,199.15
Oklahoma,2022,12,199.15
Oklahoma,2023,1,203.13
Oklahoma,2023,2,203.13
Oklahoma,2023,3,203.13
Oklahoma,2023,4,206.18
Oklahoma,2023,5,206.18
Oklahoma,2023,6,206.18
Oklahoma,2023,7,208.66
Oklahoma,2023,8,208.66
Oklahoma,2023,9,208.66
Oklahoma,2023,10,210.32
Oklahoma,2023,11,210.32
Oklahoma,2023,12,210.32
Oklahoma,2024,1,208.5
Oklahoma,2024,2,208.5
Oklahoma,2024,3,208.5
Oklahoma,2024,4,209.62
Oklahoma,2024,5,209.62
Oklahoma,2024,6,209.62
Oklahoma,2024,7,211.43
Oklahoma,2024,8,211.43
Oklahoma,2024,9,211.43
Oklahoma,2024,10,211.71
Oklahoma,2024,11,211.71
Oklahoma,2024,12,211.71
Oregon,2015,1,203.31
Oregon,2015,2,203.31
Oregon,2015,3,203.31
Oregon,2015,4,204.11
Oregon,2015,5,204.11
Oregon,2015,6,204.11
Oregon,2015,7,207.39
Oregon,2015,8,207.39
Oregon,2015,9,207.39
Oregon,2015,10,207.52
Oregon,2015,11,207.52
Oregon,2015,12,207.52
Oregon,2016,1,212.92
Oregon,2016,2,212.92
Oregon,2016,3,212.92
Oregon,2016,4,213.55
Oregon,2016,5,213.55
Oregon,2016,6,213.55
Oregon,2016,7,214.75
Oregon,2016,8,214.75
Oregon,2016,9,214.75
Oregon,2016,10,217.85
Oregon,2016,11,217.85
Oregon,2016,12,217.85
Oregon,2017,1,221.3
Oregon,2017,2,221.3
Oregon,2017,3,221.3
Oregon,2017,4,224.97
Oregon,2017,5,224.97
Oregon,2017,6,224.97
Oregon,2017,7,226.62
Oregon,2017,8,226.62
Oregon,2017,9,226.62
Oregon,2017,10,229.25
Oregon,2017,11,229.25
Oregon,2017,12,229.25
Oregon,2018,1,232.76
Oregon,2018,2,232.76
Oregon,2018,3,232.76
Oregon,2018,4,233.32
Oregon,2018,5,233.32
Oregon,2018,6,233.32
Oregon,2018,7,235.02
Oregon,2018,8,235.02
Oregon,2018,9,235.02
Oregon,2018,10,236.13
Oregon,2018,11,236.13
Oregon,2018,12,236.13
Oregon,2019,1,236.98
Oregon,2019,2,236.98
Oregon,2019,3,236.98
Oregon,2019,4,237.78
Oregon,2019,5,237.78
Oregon,2019,6,237.78
Oregon,2019,7,240.58
Oregon,2019,8,240.58
Oregon,2019,9,240.58
Oregon,2019,10,243.83
Oregon,2019,11,243.83
Oregon,2019,12,243.83
Oregon,2020,1,242.09
Oregon,2020,2,242.09
Oregon,2020,3,242.09
Oregon,2020,4,223.87
Oregon,2020,5,223.87
Oregon,2020,6,223.87
Oregon,2020,7,238.85
Oregon,2020,8,238.85
Oregon,2020,9,238.85
Oregon,2020,10,241.8
Oregon,2020,11,241.8
Oregon,2020,12,241.8
Oregon,2021,1,248.07
Oregon,2021,2,248.07
Oregon,2021,3,248.07
Oregon,2021,4,250.37
Oregon,2021,5,250.37
Oregon,2021,6,250.37
Oregon,2021,7,249.64
Oregon,2021,8,249.64
Oregon,2021,9,249.64
Oregon,2021,10,255.6
Oregon,2021,11,255.6
Oregon,2021,12,255.6
Oregon,2022,1,255.27
Oregon,2022,2,255.27
Oregon,2022,3,255.27
Oregon,2022,4,253.39
Oregon,2022,5,253.39
Oregon,2022,6,253.39
Oregon,2022,7,253.71
Oregon,2022,8,253.71
Oregon,2022,9,253.71
Oregon,2022,10,254.58
Oregon,2022,11,254.58
Oregon,2022,12,254.58
Oregon,2023,1,257.52
Oregon,2023,2,257.52
Oregon,2023,3,257.52
Oregon,2023,4,255.95
Oregon,2023,5,255.95
Oregon,2023,6,255.95
Oregon,2023,7,259.76
Oregon,2023,8,259.76
Oregon,2023,9,259.76
Oregon,2023,10,258.85
Oregon,2023,11,258.85
Oregon,2023,12,258.85
Oregon,2024,1,258.98
Oregon,2024,2,258.98
Oregon,2024,3,258.98
Oregon,2024,4,262.71
Oregon,2024,5,262.71
Oregon,2024,6,262.71
Oregon,2024,7,265.0
Oregon,2024,8,265.0
Oregon,2024,9,265.0
Oregon,2024,10,266.71
Oregon,2024,11,266.71
Oregon,2024,12,266.71
Pennsylvania,2015,1,730.99
Pennsylvania,2015,2,730.99
Pennsylvania,2015,3,730.99
Pennsylvania,2015,4,733.77
Pennsylvania,2015,5,733.77
Pennsylvania,2015,6,733.77
Pennsylvania,2015,7,734.54
Pennsylvania,2015,8,734.54
Pennsylvania,2015,9,734.54
Pennsylvania,2015,10,737.27
Pennsylvania,2015,11,737.27
Pennsylvania,2015,12,737.27
Pennsylvania,2016,1,740.18
Pennsylvania,2016,2,740.18
Pennsylvania,2016,3,740.18
Pennsylvania,2016,4,741.57
Pennsylvania,2016,5,741.57
Pennsylvania,2016,6,741.57
Pennsylvania,2016,7,748.36
Pennsylvania,2016,8,748.36
Pennsylvania,2016,9,748.36
Pennsylvania,2016,10,749.28
Pennsylvania,2016,11,749.28
Pennsylvania,2016,12,749.28
Pennsylvania,2017,1,747.05
Pennsylvania,2017,2,747.05
Pennsylvania,2017,3,747.05
Pennsylvania,2017,4,750.49
Pennsylvania,2017,5,750.49
Pennsylvania,2017,6,750.49
Pennsylvania,2017,7,758.54
Pennsylvania,2017,8,758.54
Pennsylvania,2017,9,758.54
Pennsylvania,2017,10,761.19
Pennsylvania,2017,11,761.19
Pennsylvania,2017,12,761.19
Pennsylvania,2018,1,761.15
Pennsylvania,2018,2,761.15
Pennsylvania,2018,3,761.15
Pennsylvania,2018,4,762.27
Pennsylvania,2018,5,762.27
Pennsylvania,2018,6,762.27
Pennsylvania,2018,7,766.16
Pennsylvania,2018,8,766.16
Pennsylvania,2018,9,766.16
Pennsylvania,2018,10,765.83
Pennsylvania,2018,11,765.83
Pennsylvania,2018,12,765.83
Pennsylvania,2019,1,764.38
Pennsylvania,2019,2,764.38
Pennsylvania,2019,3,764.38
Pennsylvania,2019,4,769.31
Pennsylvania,2019,5,769.31
Pennsylvania,2019,6,769.31
Pennsylvania,2019,7,775.43
Pennsylvania,2019,8,775.43
Pennsylvania,2019,9,775.43
Pennsylvania,2019,10,778.29
Pennsylvania,2019,11,778.29
Pennsylvania,2019,12,778.29
Pennsylvania,2020,1,761.83
Pennsylvania,2020,2,761.83
Pennsylvania,2020,3,761.83
Pennsylvania,2020,4,687.44
Pennsylvania,2020,5,687.44
Pennsylvania,2020,6,687.44
Pennsylvania,2020,7,747.71
Pennsylvania,2020,8,747.71
Pennsylvania,2020,9,747.71
Pennsylvania,2020,10,755.72
Pennsylvania,2020,11,755.72
Pennsylvania,2020,12,755.72
Pennsylvania,2021,1,753.91
Pennsylvania,2021,2,753.91
Pennsylvania,2021,3,753.91
Pennsylvania,2021,4,763.42
Pennsylvania,2021,5,763.42
Pennsylvania,2021,6,763.42
Pennsylvania,2021,7,766.97
Pennsylvania,2021,8,766.97
Pennsylvania,2021,9,766.97
Pennsylvania,2021,10,780.27
Pennsylvania,2021,11,780.27
Pennsylvania,2021,12,780.27
Pennsylvania,2022,1,768.07
Pennsylvania,2022,2,768.07
Pennsylvania,2022,3,768.07
Pennsylvania,2022,4,771.81
Pennsylvania,2022,5,771.81
Pennsylvania,2022,6,771.81
Pennsylvania,2022,7,780.2
Pennsylvania,2022,8,780.2
Pennsylvania,2022,9,780.2
Pennsylvania,2022,10,787.22
Pennsylvania,2022,11,787.22
Pennsylvania,2022,12,787.22
Pennsylvania,2023,1,777.98
Pennsylvania,2023,2,777.98
Pennsylvania,2023,3,777.98
Pennsylvania,2023,4,784.43
Pennsylvania,2023,5,784.43
Pennsylvania,2023,6,784.43
Pennsylvania,2023,7,795.55
Pennsylvania,2023,8,795.55
Pennsylvania,2023,9,795.55
Pennsylvania,2023,10,801.72
Pennsylvania,2023,11,801.72
Pennsylvania,2023,12,801.72
Pennsylvania,2024,1,795.5
Pennsylvania,2024,2,795.5
Pennsylvania,2024,3,795.5
Pennsylvania,2024,4,801.3
Pennsylvania,2024,5,801.3
Pennsylvania,2024,6,801.3
Pennsylvania,2024,7,807.09
Pennsylvania,2024,8,807.09
Pennsylvania,2024,9,807.09
Pennsylvania,2024,10,809.04
Pennsylvania,2024,11,809.04
Pennsylvania,2024,12,809.04
Rhode Island,2015,1,58.09
Rhode Island,2015,2,58.09
Rhode Island,2015,3,58.09
Rhode Island,2015,4,58.46
Rhode Island,2015,5,58.46
Rhode Island,2015,6,58.46
Rhode Island,2015,7,58.28
Rhode Island,2015,8,58.28
Rhode Island,2015,9,58.28
Rhode Island,2015,10,58.72
Rhode Island,2015,11,58.72
Rhode Island,2015,12,58.72
Rhode Island,2016,1,57.87
Rhode Island,2016,2,57.87
Rhode Island,2016,3,57.87
Rhode Island,2016,4,58.39
Rhode Island,2016,5,58.39
Rhode Island,2016,6,58.39
Rhode Island,2016,7,59.3
Rhode Island,2016,8,59.3
Rhode Island,2016,9,59.3
Rhode Island,2016,10,58.96
Rhode Island,2016,11,58.96
Rhode Island,2016,12,58.96
Rhode Island,2017,1,58.24
Rhode Island,2017,2,58.24
Rhode Island,2017,3,58.24
Rhode Island,2017,4,58.53
Rhode Island,2017,5,58.53
Rhode Island,2017,6,58.53
Rhode Island,2017,7,59.38
Rhode Island,2017,8,59.38
Rhode Island,2017,9,59.38
Rhode Island,2017,10,58.93
Rhode Island,2017,11,58.93
Rhode Island,2017,12,58.93
Rhode Island,2018,1,58.67
Rhode Island,2018,2,58.67
Rhode Island,2018,3,58.67
Rhode Island,2018,4,58.67
Rhode Island,2018,5,58.67
Rhode Island,2018,6,58.67
Rhode Island,2018,7,58.52
Rhode Island,2018,8,58.52
Rhode Island,2018,9,58.52
Rhode Island,2018,10,59.1
Rhode Island,2018,11,59.1
Rhode Island,2018,12,59.1
Rhode Island,2019,1,59.83
Rhode Island,2019,2,59.83
Rhode Island,2019,3,59.83
Rhode Island,2019,4,59.97
Rhode Island,2019,5,59.97
Rhode Island,2019,6,59.97
Rhode Island,2019,7,60.09
Rhode Island,2019,8,60.09
Rhode Island,2019,9,60.09
Rhode Island,2019,10,60.74
Rhode Island,2019,11,60.74
Rhode Island,2019,12,60.74
Rhode Island,2020,1,59.91
Rhode Island,2020,2,59.91
Rhode Island,2020,3,59.91
Rhode Island,2020,4,54.12
Rhode Island,2020,5,54.12
Rhode Island,2020,6,54.12
Rhode Island,2020,7,58.88
Rhode Island,2020,8,58.88
Rhode Island,2020,9,58.88
Rhode Island,2020,10,59.63
Rhode Island,2020,11,59.63
Rhode Island,2020,12,59.63
Rhode Island,2021,1,59.02
Rhode Island,2021,2,59.02
Rhode Island,2021,3,59.02
Rhode Island,2021,4,61.07
Rhode Island,2021,5,61.07
Rhode Island,2021,6,61.07
Rhode Island,2021,7,60.59
Rhode Island,2021,8,60.59
Rhode Island,2021,9,60.59
Rhode Island,2021,10,61.96
Rhode Island,2021,11,61.96
Rhode Island,2021,12,61.96
Rhode Island,2022,1,60.83
Rhode Island,2022,2,60.83
Rhode Island,2022,3,60.83
Rhode Island,2022,4,62.27
Rhode Island,2022,5,62.27
Rhode Island,2022,6,62.27
Rhode Island,2022,7,61.67
Rhode Island,2022,8,61.67
Rhode Island,2022,9,61.67
Rhode Island,2022,10,61.31
Rhode Island,2022,11,61.31
Rhode Island,2022,12,61.31
Rhode Island,2023,1,61.46
Rhode Island,2023,2,61.46
Rhode Island,2023,3,61.46
Rhode Island,2023,4,61.5
Rhode Island,2023,5,61.5
Rhode Island,2023,6,61.5
Rhode Island,2023,7,62.8
Rhode Island,2023,8,62.8
Rhode Island,2023,9,62.8
Rhode Island,2023,10,62.72
Rhode Island,2023,11,62.72
Rhode Island,2023,12,62.72
Rhode Island,2024,1,63.15
Rhode Island,2024,2,63.15
Rhode Island,2024,3,63.15
Rhode Island,2024,4,63.15
Rhode Island,2024,5,63.15
Rhode Island,2024,6,63.15
Rhode Island,2024,7,63.7
Rhode Island,2024,8,63.7
Rhode Island,2024,9,63.7
Rhode Island,2024,10,63.84
Rhode Island,2024,11,63.84
Rhode Island,2024,12,63.84
South Carolina,2015,1,210.07
South Carolina,2015,2,210.07
South Carolina,2015,3,210.07
South Carolina,2015,4,211.7
South Carolina,2015,5,211.7
South Carolina,2015,6,211.7
South Carolina,2015,7,214.91
South Carolina,2015,8,214.91
South Carolina,2015,9,214.91
South Carolina,2015,10,216.16
South Carolina,2015,11,216.16
South Carolina,2015,12,216.16
South Carolina,2016,1,218.06
South Carolina,2016,2,218.06
South Carolina,2016,3,218.06
South Carolina,2016,4,220.09
South Carolina,2016,5,220.09
South Carolina,2016,6,220.09
South Carolina,2016,7,221.26
South Carolina,2016,8,221.26
South Carolina,2016,9,221.26
South Carolina,2016,10,222.83
South Carolina,2016,11,222.83
South Carolina,2016,12,222.83
South Carolina,2017,1,223.98
South Carolina,2017,2,223.98
South Carolina,2017,3,223.98
South Carolina,2017,4,224.29
South Carolina,2017,5,224.29
South Carolina,2017,6,224.29
South Carolina,2017,7,224.65
South Carolina,2017,8,224.65
South Carolina,2017,9,224.65
South Carolina,2017,10,226.84
South Carolina,2017,11,226.84
South Carolina,2017,12,226.84
South Carolina,2018,1,229.02
South Carolina,2018,2,229.02
South Carolina,2018,3,229.02
South Carolina,2018,4,231.08
South Carolina,2018,5,231.08
South Carolina,2018,6,231.08
South Carolina,2018,7,232.25
South Carolina,2018,8,232.25
South Carolina,2018,9,232.25
South Carolina,2018,10,234.3
South Carolina,2018,11,234.3
South Carolina,2018,12,234.3
South Carolina,2019,1,235.86
South Carolina,2019,2,235.86
South Carolina,2019,3,235.86
South Carolina,2019,4,236.73
South Carolina,2019,5,236.73
South Carolina,2019,6,236.73
South Carolina,2019,7,240.43
South Carolina,2019,8,240.43
South Carolina,2019,9,240.43
South Carolina,2019,10,243.07
South Carolina,2019,11,243.07
South Carolina,2019,12,243.07
South Carolina,2020,1,234.9
South Carolina,2020,2,234.9
South Carolina,2020,3,234.9
South Carolina,2020,4,219.99
South Carolina,2020,5,219.99
South Carolina,2020,6,219.99
South Carolina,2020,7,238.7
South Carolina,2020,8,238.7
South Carolina,2020,9,238.7
South Carolina,2020,10,239.6
South Carolina,2020,11,239.6
South Carolina,2020,12,239.6
South Carolina,2021,1,240.97
South Carolina,2021,2,240.97
South Carolina,2021,3,240.97
South Carolina,2021,4,245.49
South Carolina,2021,5,245.49
South Carolina,2021,6,245.49
South Carolina,2021,7,246.35
South Carolina,2021,8,246.35
South Carolina,2021,9,246.35
South Carolina,2021,10,250.45
South Carolina,2021,11,250.45
South Carolina,2021,12,250.45
South Carolina,2022,1,252.09
South Carolina,2022,2,252.09
South Carolina,2022,3,252.09
South Carolina,2022,4,255.47
South Carolina,2022,5,255.47
South Carolina,2022,6,255.47
South Carolina,2022,7,257.73
South Carolina,2022,8,257.73
South Carolina,2022,9,257.73
South Carolina,2022,10,261.14
South Carolina,2022,11,261.14
South Carolina,2022,12,261.14
South Carolina,2023,1,262.2
South Carolina,2023,2,262.2
South Carolina,2023,3,262.2
South Carolina,2023,4,263.13
South Carolina,2023,5,263.13
South Carolina,2023,6,263.13
South Carolina,2023,7,267.89
South Carolina,2023,8,267.89
South Carolina,2023,9,267.89
South Carolina,2023,10,270.92
South Carolina,2023,11,270.92
South Carolina,2023,12,270.92
South Carolina,2024,1,273.53
South Carolina,2024,2,273.53
South Carolina,2024,3,273.53
South Carolina,2024,4,276.3
South Carolina,2024,5,276.3
South Carolina,2024,6,276.3
South Carolina,2024,7,279.0
South Carolina,2024,8,279.0
South Carolina,2024,9,279.0
South Carolina,2024,10,283.3
South Carolina,2024,11,283.3
South Carolina,2024,12,283.3
South Dakota,2015,1,50.2
South Dakota,2015,2,50.2
South Dakota,2015,3,50.2
South Dakota,2015,4,50.37
South Dakota,2015,5,50.37
South Dakota,2015,6,50.37
South Dakota,2015,7,50.73
South Dakota,2015,8,50.73
South Dakota,2015,9,50.73
South Dakota,2015,10,52.14
South Dakota,2015,11,52.14
South Dakota,2015,12,52.14
South Dakota,2016,1,50.29
South Dakota,2016,2,50.29
South Dakota,2016,3,50.29
South Dakota,2016,4,50.78
South Dakota,2016,5,50.78
South Dakota,2016,6,50.78
South Dakota,2016,7,51.92
South Dakota,2016,8,51.92
South Dakota,2016,9,51.92
South Dakota,2016,10,52.08
South Dakota,2016,11,52.08
South Dakota,2016,12,52.08
South Dakota,2017,1,52.65
South Dakota,2017,2,52.65
South Dakota,2017,3,52.65
South Dakota,2017,4,52.02
South Dakota,2017,5,52.02
South Dakota,2017,6,52.02
South Dakota,2017,7,51.26
South Dakota,2017,8,51.26
South Dakota,2017,9,51.26
South Dakota,2017,10,50.53
South Dakota,2017,11,50.53
South Dakota,2017,12,50.53
South Dakota,2018,1,52.44
South Dakota,2018,2,52.44
South Dakota,2018,3,52.44
South Dakota,2018,4,51.53
South Dakota,2018,5,51.53
South Dakota,2018,6,51.53
South Dakota,2018,7,51.74
South Dakota,2018,8,51.74
South Dakota,2018,9,51.74
South Dakota,2018,10,52.04
South Dakota,2018,11,52.04
South Dakota,2018,12,52.04
South Dakota,2019,1,51.48
South Dakota,2019,2,51.48
South Dakota,2019,3,51.48
South Dakota,2019,4,51.88
South Dakota,2019,5,51.88
South Dakota,2019,6,51.88
South Dakota,2019,7,52.93
South Dakota,2019,8,52.93
South Dakota,2019,9,52.93
South Dakota,2019,10,53.75
South Dakota,2019,11,53.75
South Dakota,2019,12,53.75
South Dakota,2020,1,53.39
South Dakota,2020,2,53.39
South Dakota,2020,3,53.39
South Dakota,2020,4,50.46
South Dakota,2020,5,50.46
South Dakota,2020,6,50.46
South Dakota,2020,7,54.28
South Dakota,2020,8,54.28
South Dakota,2020,9,54.28
South Dakota,2020,10,55.27
South Dakota,2020,11,55.27
South Dakota,2020,12,55.27
South Dakota,2021,1,55.48
South Dakota,2021,2,55.48
South Dakota,2021,3,55.48
South Dakota,2021,4,56.39
South Dakota,2021,5,56.39
South Dakota,2021,6,56.39
South Dakota,2021,7,56.17
South Dakota,2021,8,56.17
South Dakota,2021,9,56.17
South Dakota,2021,10,56.02
South Dakota,2021,11,56.02
South Dakota,2021,12,56.02
South Dakota,2022,1,55.73
South Dakota,2022,2,55.73
South Dakota,2022,3,55.73
South Dakota,2022,4,55.47
South Dakota,2022,5,55.47
South Dakota,2022,6,55.47
South Dakota,2022,7,55.24
South Dakota,2022,8,55.24
South Dakota,2022,9,55.24
South Dakota,2022,10,54.59
South Dakota,2022,11,54.59
South Dakota,2022,12,54.59
South Dakota,2023,1,56.77
South Dakota,2023,2,56.77
South Dakota,2023,3,56.77
South Dakota,2023,4,56.65
South Dakota,2023,5,56.65
South Dakota,2023,6,56.65
South Dakota,2023,7,57.55
South Dakota,2023,8,57.55
South Dakota,2023,9,57.55
South Dakota,2023,10,58.04
South Dakota,2023,11,58.04
South Dakota,2023,12,58.04
South Dakota,2024,1,57.44
South Dakota,2024,2,57.44
South Dakota,2024,3,57.44
South Dakota,2024,4,57.85
South Dakota,2024,5,57.85
South Dakota,2024,6,57.85
South Dakota,2024,7,57.73
South Dakota,2024,8,57.73
South Dakota,2024,9,57.73
South Dakota,2024,10,57.86
South Dakota,2024,11,57.86
South Dakota,2024,12,57.86
Tennessee,2015,1,330.62
Tennessee,2015,2,330.62
Tennessee,2015,3,330.62
Tennessee,2015,4,335.47
Tennessee,2015,5,335.47
Tennessee,2015,6,335.47
Tennessee,2015,7,337.8
Tennessee,2015,8,337.8
Tennessee,2015,9,337.8
Tennessee,2015,10,337.95
Tennessee,2015,11,337.95
Tennessee,2015,12,337.95
Tennessee,2016,1,339.3
Tennessee,2016,2,339.3
Tennessee,2016,3,339.3
Tennessee,2016,4,340.68
Tennessee,2016,5,340.68
Tennessee,2016,6,340.68
Tennessee,2016,7,344.77
Tennessee,2016,8,344.77
